:ID,:LABEL,id,length
Q96EU7,Seq,Q96EU7,318
Q9JMG2,Seq,Q9JMG2,316
Q7K237,Seq,Q7K237,388
Q9NS00,Seq,Q9NS00,363
Q9JJ06,Seq,Q9JJ06,363
P02745,Seq,P02745,245
P98086,Seq,P98086,245
P31720,Seq,P31720,245
Q07021,Seq,Q07021,282
O35658,Seq,O35658,278
O35796,Seq,O35796,279
P02746,Seq,P02746,253
P14106,Seq,P14106,253
P31721,Seq,P31721,253
P02747,Seq,P02747,245
Q8CFR0,Seq,Q8CFR0,287
Q9ESN4,Seq,Q9ESN4,255
Q4ZJM9,Seq,Q4ZJM9,238
Q9NPY3,Seq,Q9NPY3,652
O89103,Seq,O89103,644
O88992,Seq,O88992,258
Q9BXJ1,Seq,Q9BXJ1,281
Q9QXP7,Seq,Q9QXP7,281
Q9D8U4,Seq,Q9D8U4,294
Q9BXJ4,Seq,Q9BXJ4,246
Q9ES30,Seq,Q9ES30,246
Q9BXJ0,Seq,Q9BXJ0,243
Q8K479,Seq,Q8K479,243
Q6IR41,Seq,Q6IR41,264
Q8BVD7,Seq,Q8BVD7,289
Q9NZP8,Seq,Q9NZP8,487
Q3UZ09,Seq,Q3UZ09,482
P00736,Seq,P00736,705
P09871,Seq,P09871,688
Q6P6T1,Seq,Q6P6T1,688
P0C862,Seq,P0C862,333
B2RNN3,Seq,B2RNN3,333
O96553,Seq,O96553,968
P11586,Seq,P11586,935
Q922D8,Seq,Q922D8,935
P27653,Seq,P27653,935
Q8WZJ7,Seq,Q8WZJ7,937
P07245,Seq,P07245,946
Q6UB35,Seq,Q6UB35,978
Q3V3R1,Seq,Q3V3R1,977
O43007,Seq,O43007,972
P09440,Seq,P09440,975
Q91ZX1,Seq,Q91ZX1,238
Q8CJ91,Seq,Q8CJ91,325
Q91ZW9,Seq,Q91ZW9,178
Q91ZW8,Seq,Q91ZW8,237
Q91ZW7,Seq,Q91ZW7,208
Q497N6,Seq,Q497N6,533
Q80X80,Seq,Q80X80,706
A6NLJ0,Seq,A6NLJ0,364
Q9Y426,Seq,Q9Y426,696
Q4AC94,Seq,Q4AC94,2353
Q52KB6,Seq,Q52KB6,2323
Q86YS7,Seq,Q86YS7,1000
Q7TPS5,Seq,Q7TPS5,1016
Q6P1N0,Seq,Q6P1N0,951
Q8K1A6,Seq,Q8K1A6,943
Q66HA5,Seq,Q66HA5,941
Q5T0F9,Seq,Q5T0F9,858
Q8BRN9,Seq,Q8BRN9,848
Q5FVK6,Seq,Q5FVK6,850
Q9VKJ9,Seq,Q9VKJ9,816
Q9P2K1,Seq,Q9P2K1,1620
Q8CFW7,Seq,Q8CFW7,1633
Q93XX4,Seq,Q93XX4,751
P33076,Seq,P33076,1130
P79621,Seq,P79621,1155
O88680,Seq,O88680,475
Q16581,Seq,Q16581,482
O09047,Seq,O09047,477
O55197,Seq,O55197,473
O77086,Seq,O77086,1571
Q9LQM3,Seq,Q9LQM3,384
Q9C9N3,Seq,Q9C9N3,310
Q9C9F5,Seq,Q9C9F5,308
Q9FWS3,Seq,Q9FWS3,435
Q9SIV5,Seq,Q9SIV5,1773
O82199,Seq,O82199,359
O82307,Seq,O82307,315
Q5PP65,Seq,Q5PP65,252
Q9XEE6,Seq,Q9XEE6,597
Q9ZWA1,Seq,Q9ZWA1,393
Q9FU27,Seq,Q9FU27,386
P93755,Seq,P93755,716
O22243,Seq,O22243,1015
Q8GXX7,Seq,Q8GXX7,397
Q9C7C3,Seq,Q9C7C3,248
Q941Q3,Seq,Q941Q3,524
Q9LT81,Seq,Q9LT81,386
Q93ZS9,Seq,Q93ZS9,580
Q9M0G2,Seq,Q9M0G2,356
Q9LNV5,Seq,Q9LNV5,481
Q9FNG6,Seq,Q9FNG6,378
Q9FG30,Seq,Q9FG30,240
O65036,Seq,O65036,245
Q9LXV4,Seq,Q9LXV4,706
Q8L7N8,Seq,Q8L7N8,375
Q9FKW2,Seq,Q9FKW2,381
Q84WU9,Seq,Q84WU9,596
Q9LUZ4,Seq,Q9LUZ4,607
A0NXQ8,Seq,A0NXQ8,367
D7A0Y2,Seq,D7A0Y2,367
Q6TEL3,Seq,Q6TEL3,75
Q9NRR8,Seq,Q9NRR8,79
Q9NRR3,Seq,Q9NRR3,84
P25695,Seq,P25695,361
Q6VVX2,Seq,Q6VVX2,598
Q9Y5P4,Seq,Q9Y5P4,624
Q9EQG9,Seq,Q9EQG9,624
P04003,Seq,P04003,597
Q63514,Seq,Q63514,558
P20851,Seq,P20851,252
Q9VLZ7,Seq,Q9VLZ7,511
Q9VYY4,Seq,Q9VYY4,574
Q54SK0,Seq,Q54SK0,484
Q23997,Seq,Q23997,452
P41956,Seq,P41956,182
Q99643,Seq,Q99643,169
Q9CZB0,Seq,Q9CZB0,169
D0VWV4,Seq,D0VWV4,169
P0ABE5,Seq,P0ABE5,176
P76345,Seq,P76345,176
P75925,Seq,P75925,188
P21730,Seq,P21730,350
P30993,Seq,P30993,351
Q6UNA4,Seq,Q6UNA4,350
P97520,Seq,P97520,352
Q9P296,Seq,Q9P296,337
Q695P6,Seq,Q695P6,343
Q9V4U9,Seq,Q9V4U9,493
Q9V770,Seq,Q9V770,501
Q9V773,Seq,Q9V773,501
Q5Z5R4,Seq,Q5Z5R4,505
Q0DBF4,Seq,Q0DBF4,510
Q9LNJ4,Seq,Q9LNJ4,510
Q9C788,Seq,Q9C788,524
Q9T093,Seq,Q9T093,518
O64697,Seq,O64697,495
O64698,Seq,O64698,499
Q9ZV28,Seq,Q9ZV28,493
Q50LH3,Seq,Q50LH3,495
Q50LH4,Seq,Q50LH4,495
B5UAQ8,Seq,B5UAQ8,490
Q948Y1,Seq,Q948Y1,491
B1NF18,Seq,B1NF18,505
B1NF19,Seq,B1NF19,504
B1NF20,Seq,B1NF20,494
Q9FH66,Seq,Q9FH66,497
Q6QNI4,Seq,Q6QNI4,494
Q9T0K2,Seq,Q9T0K2,497
Q9STK8,Seq,Q9STK8,490
O65788,Seq,O65788,502
O65784,Seq,O65784,498
O65787,Seq,O65787,503
P58049,Seq,P58049,496
Q9LW27,Seq,Q9LW27,490
Q9SAE4,Seq,Q9SAE4,490
Q9SCN2,Seq,Q9SCN2,498
Q9XHE7,Seq,Q9XHE7,500
Q9XHE6,Seq,Q9XHE6,498
Q9XHE8,Seq,Q9XHE8,496
A3A871,Seq,A3A871,515
Q6YV88,Seq,Q6YV88,518
Q6F4F5,Seq,Q6F4F5,480
H1A988,Seq,H1A988,523
H1A981,Seq,H1A981,524
Q6Z6D6,Seq,Q6Z6D6,557
Q69XM6,Seq,Q69XM6,538
B9X287,Seq,B9X287,542
O48786,Seq,O48786,520
Q9FF18,Seq,Q9FF18,518
Q9ZW95,Seq,Q9ZW95,512
Q9ZSY9,Seq,Q9ZSY9,492
Q8VWZ7,Seq,Q8VWZ7,493
D1MI46,Seq,D1MI46,495
Q6YTF5,Seq,Q6YTF5,501
Q6Z5I7,Seq,Q6Z5I7,512
Q69X58,Seq,Q69X58,500
Q6YTF1,Seq,Q6YTF1,500
Q9LZ31,Seq,Q9LZ31,512
Q9LMX7,Seq,Q9LMX7,517
Q9ZNR0,Seq,Q9ZNR0,530
Q9SLP1,Seq,Q9SLP1,534
Q7Y1V5,Seq,Q7Y1V5,555
O81346,Seq,O81346,541
Q501D8,Seq,Q501D8,543
Q9M7B8,Seq,Q9M7B8,542
Q9M7B7,Seq,Q9M7B7,541
Q6J541,Seq,Q6J541,535
Q6J540,Seq,Q6J540,536
Q949U1,Seq,Q949U1,538
Q9FUY7,Seq,Q9FUY7,537
Q9SP06,Seq,Q9SP06,481
O65790,Seq,O65790,500
Q9LVD6,Seq,Q9LVD6,491
Q0WTF4,Seq,Q0WTF4,501
Q9SZU1,Seq,Q9SZU1,501
O49394,Seq,O49394,523
Q9SZ46,Seq,Q9SZ46,524
Q9LSF8,Seq,Q9LSF8,515
P48421,Seq,P48421,502
O65782,Seq,O65782,499
Q42600,Seq,Q42600,520
F4JW83,Seq,F4JW83,512
Q9FMA5,Seq,Q9FMA5,465
Q8GSQ1,Seq,Q8GSQ1,469
Q940V4,Seq,Q940V4,465
P48422,Seq,P48422,513
O23066,Seq,O23066,553
Q9LMM1,Seq,Q9LMM1,554
Q9CAD6,Seq,Q9CAD6,523
O80823,Seq,O80823,537
Q9FMY1,Seq,Q9FMY1,559
Q9UKL3,Seq,Q9UKL3,1982
Q9WUF3,Seq,Q9WUF3,1962
Q9LHA1,Seq,Q9LHA1,509
Q42569,Seq,Q42569,472
O64989,Seq,O64989,513
Q9M066,Seq,Q9M066,524
Q94IA6,Seq,Q94IA6,491
Q9SWR5,Seq,Q9SWR5,521
Q9SXS3,Seq,Q9SXS3,523
Q9FMV7,Seq,Q9FMV7,510
Q9SMP5,Seq,Q9SMP5,506
Q9ZUX1,Seq,Q9ZUX1,495
Q9FVS9,Seq,Q9FVS9,497
O23365,Seq,O23365,580
O22203,Seq,O22203,508
Q9CA61,Seq,Q9CA61,497
Q9CA60,Seq,Q9CA60,487
Q0JF01,Seq,Q0JF01,502
Q8TCZ2,Seq,Q8TCZ2,262
Q8R1R5,Seq,Q8R1R5,246
Q5APD4,Seq,Q5APD4,513
Q8N6N3,Seq,Q8N6N3,182
P53836,Seq,P53836,1060
Q9NWV4,Seq,Q9NWV4,160
Q8NDD1,Seq,Q8NDD1,294
Q8IYL3,Seq,Q8IYL3,243
Q6ZWK4,Seq,Q6ZWK4,172
Q9H425,Seq,Q9H425,327
Q98TA5,Seq,Q98TA5,896
P85886,Seq,P85886,69
Q9FNJ9,Seq,Q9FNJ9,482
W5EP13,Seq,W5EP13,495
P50982,Seq,P50982,62
Q8IVY1,Seq,Q8IVY1,113
P54289,Seq,P54289,1103
O08532,Seq,O08532,1103
P54290,Seq,P54290,1091
Q9NY47,Seq,Q9NY47,1150
Q6PHS9,Seq,Q6PHS9,1154
Q8CFG6,Seq,Q8CFG6,1157
Q8IZS8,Seq,Q8IZS8,1091
Q8CFG5,Seq,Q8CFG5,1085
Q7Z3S7,Seq,Q7Z3S7,1137
P27521,Seq,P27521,251
Q59I44,Seq,Q59I44,333
Q84MA5,Seq,Q84MA5,594
Q9ASS7,Seq,Q9ASS7,635
Q8GYB4,Seq,Q8GYB4,609
Q8W4K3,Seq,Q8W4K3,600
O64759,Seq,O64759,569
Q9LZ20,Seq,Q9LZ20,583
Q9SHH0,Seq,Q9SHH0,590
Q9C5D6,Seq,Q9C5D6,569
Q93249,Seq,Q93249,425
O80683,Seq,O80683,238
P41044,Seq,P41044,310
Q9Y376,Seq,Q9Y376,341
Q06138,Seq,Q06138,341
P36076,Seq,P36076,571
Q7ZUC2,Seq,Q7ZUC2,356
Q9BRK5,Seq,Q9BRK5,362
Q61112,Seq,Q61112,361
Q91ZS3,Seq,Q91ZS3,361
Q03941,Seq,Q03941,241
Q01667,Seq,Q01667,241
C5G6D7,Seq,C5G6D7,1014
Q8A2I1,Seq,Q8A2I1,1014
Q9Y6J0,Seq,Q9Y6J0,2220
O88480,Seq,O88480,2182
Q8TDN4,Seq,Q8TDN4,633
Q9ESJ1,Seq,Q9ESJ1,568
Q9NZU7,Seq,Q9NZU7,370
O88751,Seq,O88751,298
Q9NPB3,Seq,Q9NPB3,220
P57796,Seq,P57796,275
Q8VHC5,Seq,Q8VHC5,271
Q9NP86,Seq,Q9NP86,173
Q86V35,Seq,Q86V35,215
Q91ZM8,Seq,Q91ZM8,215
Q9BXU9,Seq,Q9BXU9,219
Q9JJG7,Seq,Q9JJG7,219
Q8C633,Seq,Q8C633,391
Q68FX6,Seq,Q68FX6,390
G3CCC1,Seq,G3CCC1,792
O75952,Seq,O75952,493
Q9D424,Seq,Q9D424,453
P91645,Seq,P91645,1851
O00555,Seq,O00555,2505
P97445,Seq,P97445,2368
P27884,Seq,P27884,2424
P54282,Seq,P54282,2212
Q00975,Seq,Q00975,2339
O55017,Seq,O55017,2327
Q05152,Seq,Q05152,2339
Q02294,Seq,Q02294,2336
Q13936,Seq,Q13936,2221
Q01815,Seq,Q01815,2139
P15381,Seq,P15381,2171
P22002,Seq,P22002,2169
Q24270,Seq,Q24270,2516
Q01668,Seq,Q01668,2161
Q99246,Seq,Q99246,2179
P27732,Seq,P27732,2203
Q15878,Seq,Q15878,2313
Q61290,Seq,Q61290,2272
Q07652,Seq,Q07652,2222
O60840,Seq,O60840,1977
Q9JIS7,Seq,Q9JIS7,1985
O43497,Seq,O43497,2377
O54898,Seq,O54898,2254
O95180,Seq,O95180,2353
O88427,Seq,O88427,2365
Q9EQ60,Seq,Q9EQ60,2359
Q9P0X4,Seq,Q9P0X4,2223
Q9Z0Y8,Seq,Q9Z0Y8,2201
Q13698,Seq,Q13698,1873
Q02789,Seq,Q02789,1880
Q02485,Seq,Q02485,1850
Q04199,Seq,Q04199,468
Q9MZL7,Seq,Q9MZL7,598
Q02641,Seq,Q02641,598
Q8R3Z5,Seq,Q8R3Z5,597
P54283,Seq,P54283,597
Q08289,Seq,Q08289,660
Q8CC27,Seq,Q8CC27,655
Q8VGC3,Seq,Q8VGC3,655
P54284,Seq,P54284,484
P54285,Seq,P54285,484
P54287,Seq,P54287,484
O00305,Seq,O00305,520
Q8R0S4,Seq,Q8R0S4,519
Q86Y37,Seq,Q86Y37,369
P80235,Seq,P80235,687
Q9P1Z2,Seq,Q9P1Z2,691
Q8CGU1,Seq,Q8CGU1,691
Q13137,Seq,Q13137,446
P43155,Seq,P43155,626
P47934,Seq,P47934,626
Q704S8,Seq,Q704S8,626
P32796,Seq,P32796,670
Q03017,Seq,Q03017,500
Q9Y6N8,Seq,Q9Y6N8,788
P55287,Seq,P55287,796
P55288,Seq,P55288,796
P55289,Seq,P55289,794
P55290,Seq,P55290,713
Q9WTR5,Seq,Q9WTR5,714
P55291,Seq,P55291,814
P33146,Seq,P33146,784
O75309,Seq,O75309,829
O88338,Seq,O88338,830
Q12864,Seq,Q12864,832
Q9R100,Seq,Q9R100,827
P55281,Seq,P55281,827
Q13634,Seq,Q13634,790
Q9C7N2,Seq,Q9C7N2,561
P54657,Seq,P54657,213
Q63315,Seq,Q63315,813
Q9H251,Seq,Q9H251,3354
Q99PF4,Seq,Q99PF4,3354
P58365,Seq,P58365,3317
Q86UP0,Seq,Q86UP0,819
Q9VGW1,Seq,Q9VGW1,1943
Q9VBW3,Seq,Q9VBW3,773
P0AAE8,Seq,P0AAE8,444
P23890,Seq,P23890,512
Q24298,Seq,Q24298,1507
Q8I467,Seq,Q8I467,122
P86292,Seq,P86292,122
P45594,Seq,P45594,148
Q9CAI3,Seq,Q9CAI3,355
F1PAA9,Seq,F1PAA9,885
P12830,Seq,P12830,882
P09803,Seq,P09803,884
Q9R0T4,Seq,Q9R0T4,886
Q9SJ25,Seq,Q9SJ25,376
P10288,Seq,P10288,912
Q90275,Seq,Q90275,893
P19022,Seq,P19022,906
P15116,Seq,P15116,906
Q6ZHS4,Seq,Q6ZHS4,363
Q9Z1Y3,Seq,Q9Z1Y3,906
Q9SJ10,Seq,Q9SJ10,375
P34616,Seq,P34616,3343
P22223,Seq,P22223,829
P10287,Seq,P10287,822
P48523,Seq,P48523,365
Q19319,Seq,Q19319,4292
P55283,Seq,P55283,916
P39038,Seq,P39038,913
O49482,Seq,O49482,357
Q8AYD0,Seq,Q8AYD0,773
P33151,Seq,P33151,784
P55284,Seq,P55284,784
O02840,Seq,O02840,782
O65621,Seq,O65621,363
P55285,Seq,P55285,790
P97326,Seq,P97326,790
P55280,Seq,P55280,789
Q02971,Seq,Q02971,357
Q90763,Seq,Q90763,785
Q9ULB5,Seq,Q9ULB5,785
Q0JA75,Seq,Q0JA75,379
Q02972,Seq,Q02972,359
P55286,Seq,P55286,799
P97291,Seq,P97291,799
O54800,Seq,O54800,799
P42734,Seq,P42734,360
Q9ULB4,Seq,Q9ULB4,789
O24562,Seq,O24562,367
P9WIR5,Seq,P9WIR5,152
Q9BY67,Seq,Q9BY67,442
Q8R5M8,Seq,Q8R5M8,456
Q8N3J6,Seq,Q8N3J6,435
Q1WIM2,Seq,Q1WIM2,435
Q8N126,Seq,Q8N126,398
Q99N28,Seq,Q99N28,396
Q8NFZ8,Seq,Q8NFZ8,388
Q9VJB6,Seq,Q9VJB6,1799
O15943,Seq,O15943,3097
P09085,Seq,P09085,427
P86506,Seq,P86506,10
P9WHR3,Seq,P9WHR3,520
P9WHR5,Seq,P9WHR5,520
P86486,Seq,P86486,10
P43569,Seq,P43569,289
Q5T440,Seq,Q5T440,356
Q8CAK1,Seq,Q8CAK1,358
Q09929,Seq,Q09929,325
P47158,Seq,P47158,497
Q13111,Seq,Q13111,956
Q13112,Seq,Q13112,559
Q9LXM2,Seq,Q9LXM2,280
Q9FMS6,Seq,Q9FMS6,278
Q8VYD9,Seq,Q8VYD9,405
Q9SL79,Seq,Q9SL79,701
Q24572,Seq,Q24572,430
O74856,Seq,O74856,335
P12962,Seq,P12962,161
Q9FFU1,Seq,Q9FFU1,358
Q9LDA9,Seq,Q9LDA9,564
P53829,Seq,P53829,373
P36130,Seq,P36130,643
O94528,Seq,O94528,531
P97245,Seq,P97245,280
O70354,Seq,O70354,328
O43570,Seq,O43570,354
Q8CI85,Seq,Q8CI85,354
Q8N1Q1,Seq,Q8N1Q1,262
Q9D6N1,Seq,Q9D6N1,262
Q9ULX7,Seq,Q9ULX7,337
Q9WVT6,Seq,Q9WVT6,337
Q99N23,Seq,Q99N23,324
P00915,Seq,P00915,261
P00918,Seq,P00918,260
P00920,Seq,P00920,260
P27139,Seq,P27139,260
P07451,Seq,P07451,260
P16015,Seq,P16015,260
P14141,Seq,P14141,260
P22748,Seq,P22748,312
Q64444,Seq,Q64444,305
P48284,Seq,P48284,309
P35218,Seq,P35218,305
P23589,Seq,P23589,299
P43165,Seq,P43165,304
Q9Y2D0,Seq,Q9Y2D0,317
Q9QZA0,Seq,Q9QZA0,317
P23280,Seq,P23280,308
P18761,Seq,P18761,317
P43166,Seq,P43166,264
Q9ERQ8,Seq,Q9ERQ8,264
P35219,Seq,P35219,290
P28651,Seq,P28651,291
Q16790,Seq,Q16790,459
Q8VHB5,Seq,Q8VHB5,437
Q8IU99,Seq,Q8IU99,346
D3Z291,Seq,D3Z291,348
Q8N5C1,Seq,Q8N5C1,309
Q92051,Seq,Q92051,260
P40881,Seq,P40881,247
Q9WXT2,Seq,Q9WXT2,325
P31572,Seq,P31572,405
P31552,Seq,P31552,517
P31551,Seq,P31551,261
P39206,Seq,P39206,196
P0AE58,Seq,P0AE58,131
P31553,Seq,P31553,504
P84708,Seq,P84708,25
P39101,Seq,P39101,391
P43568,Seq,P43568,368
P0DMP5,Seq,P0DMP5,255
P04354,Seq,P04354,262
P05937,Seq,P05937,261
P12658,Seq,P12658,261
P07171,Seq,P07171,261
P22676,Seq,P22676,271
Q08331,Seq,Q08331,271
P47728,Seq,P47728,271
O86447,Seq,O86447,481
P01263,Seq,P01263,136
P06881,Seq,P06881,128
Q99JA0,Seq,Q99JA0,128
P01256,Seq,P01256,128
P10092,Seq,P10092,127
P30988,Seq,P30988,508
Q60755,Seq,Q60755,533
P25117,Seq,P25117,498
P79222,Seq,P79222,474
P32214,Seq,P32214,516
P01258,Seq,P01258,141
P70160,Seq,P70160,136
P01257,Seq,P01257,136
P12957,Seq,P12957,771
Q05682,Seq,Q05682,793
Q62736,Seq,Q62736,531
Q28068,Seq,Q28068,588
Q13939,Seq,Q13939,588
P27482,Seq,P27482,149
Q9NZT1,Seq,Q9NZT1,146
P49258,Seq,P49258,148
P0DP23,Seq,P0DP23,149
P0DP26,Seq,P0DP26,149
P0DP29,Seq,P0DP29,149
P0DP33,Seq,P0DP33,149
P0DP24,Seq,P0DP24,149
P0DP27,Seq,P0DP27,149
P0DP30,Seq,P0DP30,149
P0DH98,Seq,P0DH98,149
P0DP25,Seq,P0DP25,149
P0DP28,Seq,P0DP28,149
P0DP31,Seq,P0DP31,149
Q9JM83,Seq,Q9JM83,148
Q03509,Seq,Q03509,149
P59220,Seq,P59220,149
P62157,Seq,P62157,149
O16305,Seq,O16305,149
P62149,Seq,P62149,149
P02599,Seq,P02599,152
P62152,Seq,P62152,149
P60204,Seq,P60204,149
Q9UWF0,Seq,Q9UWF0,149
P62203,Seq,P62203,149
P05933,Seq,P05933,150
P69097,Seq,P69097,149
P06787,Seq,P06787,147
O04151,Seq,O04151,425
Q38858,Seq,Q38858,424
O04153,Seq,O04153,424
Q9D9Q6,Seq,Q9D9Q6,380
A6QP74,Seq,A6QP74,462
Q68EK2,Seq,Q68EK2,470
Q16602,Seq,Q16602,461
Q9R1W5,Seq,Q9R1W5,463
Q63118,Seq,Q63118,464
P27798,Seq,P27798,395
Q8K3H7,Seq,Q8K3H7,417
Q23858,Seq,Q23858,424
P29413,Seq,P29413,406
P27797,Seq,P27797,417
P14211,Seq,P14211,416
P18418,Seq,P18418,416
P93508,Seq,P93508,415
Q9AUE0,Seq,Q9AUE0,1950
Q3B724,Seq,Q3B724,1923
Q9S9U0,Seq,Q9S9U0,1768
Q9ZT82,Seq,Q9ZT82,1780
O43852,Seq,O43852,315
O35887,Seq,O35887,315
O35783,Seq,O35783,315
P29402,Seq,P29402,530
Q6Q487,Seq,Q6Q487,563
P34652,Seq,P34652,619
P27824,Seq,P27824,592
P35564,Seq,P35564,591
P35565,Seq,P35565,591
P36581,Seq,P36581,560
P27825,Seq,P27825,502
Q7K5N4,Seq,Q7K5N4,471
Q9NYX4,Seq,Q9NYX4,217
P58821,Seq,P58821,226
Q39081,Seq,Q39081,255
G5EGK5,Seq,G5EGK5,928
P0DP34,Seq,P0DP34,149
P0DP35,Seq,P0DP35,149
O14008,Seq,O14008,143
O80673,Seq,O80673,576
Q9LJL9,Seq,Q9LJL9,599
Q9ZUZ2,Seq,Q9ZUZ2,595
Q9FIM9,Seq,Q9FIM9,594
Q9SG12,Seq,Q9SG12,594
Q9LET1,Seq,Q9LET1,577
Q9FX86,Seq,Q9FX86,606
Q63092,Seq,Q63092,504
Q93TU6,Seq,Q93TU6,257
P49069,Seq,P49069,296
P49070,Seq,P49070,294
Q5T5Y3,Seq,Q5T5Y3,1602
D3Z8E6,Seq,D3Z8E6,1604
Q08AD1,Seq,Q08AD1,1489
Q8C1B1,Seq,Q8C1B1,1461
Q9P1Y5,Seq,Q9P1Y5,1249
Q80VC9,Seq,Q80VC9,1252
B6D434,Seq,B6D434,191
P49913,Seq,P49913,170
P51437,Seq,P51437,172
Q9C9W3,Seq,Q9C9W3,232
Q86IC8,Seq,Q86IC8,231
Q9C5D7,Seq,Q9C5D7,232
O49499,Seq,O49499,259
Q84CG1,Seq,Q84CG1,389
Q9HC96,Seq,Q9HC96,672
Q9ESK3,Seq,Q9ESK3,666
Q9ES66,Seq,Q9ES66,666
Q9UMQ6,Seq,Q9UMQ6,739
Q6J756,Seq,Q6J756,714
A8MX76,Seq,A8MX76,684
O75808,Seq,O75808,1086
Q5BAH2,Seq,Q5BAH2,1041
C8VP82,Seq,C8VP82,339
F4IZC5,Seq,F4IZC5,323
C6ZJQ2,Seq,C6ZJQ2,69
P07384,Seq,P07384,714
O35350,Seq,O35350,713
P97571,Seq,P97571,713
P04817,Seq,P04817,590
F4IH31,Seq,F4IH31,332
Q92178,Seq,Q92178,700
P17655,Seq,P17655,700
O08529,Seq,O08529,700
Q07009,Seq,Q07009,700
P20807,Seq,P20807,821
Q64691,Seq,Q64691,821
P16259,Seq,P16259,821
Q22036,Seq,Q22036,648
O15484,Seq,O15484,640
Q8R4C0,Seq,Q8R4C0,640
Q9Y6Q1,Seq,Q9Y6Q1,641
O35646,Seq,O35646,641
Q9Y6W3,Seq,Q9Y6W3,813
Q9R1S8,Seq,Q9R1S8,813
O14815,Seq,O14815,690
O35920,Seq,O35920,690
P86362,Seq,P86362,20
Q11002,Seq,Q11002,828
P63099,Seq,P63099,170
Q55G87,Seq,Q55G87,180
P48451,Seq,P48451,170
P63098,Seq,P63098,170
Q63810,Seq,Q63810,170
P63100,Seq,P63100,170
Q24214,Seq,Q24214,170
Q63811,Seq,Q63811,179
P28470,Seq,P28470,176
G5EDN6,Seq,G5EDN6,171
Q6FLU4,Seq,Q6FLU4,175
Q9VT65,Seq,Q9VT65,925
Q9UU93,Seq,Q9UU93,174
P25296,Seq,P25296,175
Q9VXH6,Seq,Q9VXH6,681
Q8L5Y6,Seq,Q8L5Y6,1219
G5ED41,Seq,G5ED41,1274
Q9VKY2,Seq,Q9VKY2,1248
Q86VP6,Seq,Q86VP6,1230
P97536,Seq,P97536,1230
Q9P3A8,Seq,Q9P3A8,1220
O75155,Seq,O75155,1236
Q6ZQ73,Seq,Q6ZQ73,1235
Q9R0L4,Seq,Q9R0L4,1273
P27398,Seq,P27398,1594
Q8WVQ1,Seq,Q8WVQ1,401
Q8VCF1,Seq,Q8VCF1,403
Q8K4Y7,Seq,Q8K4Y7,403
P34308,Seq,P34308,780
Q5AJ71,Seq,Q5AJ71,281
P61517,Seq,P61517,220
P45148,Seq,P45148,229
O94255,Seq,O94255,328
P53615,Seq,P53615,221
Q9P7F2,Seq,Q9P7F2,712
O42890,Seq,O42890,794
Q9MBA1,Seq,Q9MBA1,536
Q9LHS0,Seq,Q9LHS0,544
Q8S9J8,Seq,Q8S9J8,635
P19198,Seq,P19198,333
Q01518,Seq,Q01518,475
P40124,Seq,P40124,474
Q8LF20,Seq,Q8LF20,653
P40123,Seq,P40123,477
P52481,Seq,P52481,477
P12537,Seq,P12537,585
P03274,Seq,P03274,250
P24937,Seq,P24937,250
P20160,Seq,P20160,251
P24936,Seq,P24936,227
Q8LBH2,Seq,Q8LBH2,571
P03282,Seq,P03282,140
P03281,Seq,P03281,140
Q8ITC7,Seq,Q8ITC7,477
P40121,Seq,P40121,348
P24452,Seq,P24452,352
O75052,Seq,O75052,506
Q9D3A8,Seq,Q9D3A8,503
O54960,Seq,O54960,503
Q9MAH0,Seq,Q9MAH0,967
P04711,Seq,P04711,970
Q5GM68,Seq,Q5GM68,963
Q84VW9,Seq,Q84VW9,968
Q8XLE8,Seq,Q8XLE8,537
P30694,Seq,P30694,966
O27026,Seq,O27026,483
Q4JCJ1,Seq,Q4JCJ1,511
Q97WG4,Seq,Q97WG4,511
Q9FV66,Seq,Q9FV66,965
Q9FV65,Seq,Q9FV65,967
Q43299,Seq,Q43299,964
P00864,Seq,P00864,883
Q9I7D3,Seq,Q9I7D3,961
Q14444,Seq,Q14444,709
Q60865,Seq,Q60865,707
Q5M9G3,Seq,Q5M9G3,707
Q5RJ80,Seq,Q5RJ80,914
Q6IMN6,Seq,Q6IMN6,1127
Q05A80,Seq,Q05A80,1031
Q9ULU8,Seq,Q9ULU8,1353
Q80TJ1,Seq,Q80TJ1,1355
Q62717,Seq,Q62717,1289
Q86UW7,Seq,Q86UW7,1296
Q8BYR5,Seq,Q8BYR5,1297
P03602,Seq,P03602,189
P49861,Seq,P49861,385
P13849,Seq,P13849,448
P07579,Seq,P07579,149
P15794,Seq,P15794,269
P22535,Seq,P22535,395
Q6QGD8,Seq,Q6QGD8,458
O12792,Seq,O12792,786
Q9IFX1,Seq,Q9IFX1,782
Q68985,Seq,Q68985,660
P03713,Seq,P03713,341
Q9PZT0,Seq,Q9PZT0,781
O56129,Seq,O56129,233
B3VMP4,Seq,B3VMP4,280
P04133,Seq,P04133,952
P04535,Seq,P04535,521
P12538,Seq,P12538,571
P19896,Seq,P19896,427
Q23658,Seq,Q23658,1378
P34685,Seq,P34685,282
Q9NHE5,Seq,Q9NHE5,1447
Q24120,Seq,Q24120,1059
P13022,Seq,P13022,281
Q9W2N0,Seq,Q9W2N0,286
Q10434,Seq,Q10434,256
P28495,Seq,P28495,268
Q9M9G7,Seq,Q9M9G7,256
P34686,Seq,P34686,270
